,network,id,createdAt,staker,outcome,amount,dao,proposal
3896,xdai,0x69f12c712ff216d4fa5df1fde5f285c9b8841d4dbb03309a7ba906b2a9e4245f,1635853565,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,288000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe1dfddc95eddcbc541b1c62fdeef2a82a8cb505631e9828859ee229f8dbfac0f
3897,xdai,0x6a0f5eaf77e75e0718f1398904fb1d9044989cf59e3f9db90114c43e2e1d1ed7,1623336395,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,200000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xfeea9d463a997be8e640ecfdc7b8179e7424ebe8c0d8201c65c2019a7d7baf67
3898,xdai,0x6a1b66eade2a355fd558a7c65bd2e8a8a8e2cb59a0667125dcbf5f02be3319a4,1654125665,0x91aef3c3b9bab2c306548269ff9b6771f2b107d8,Pass,60000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x1f808b73c8c8fd14caa59ac3a25a1106f7f36adaee64f905f63962d17ba65954
3899,xdai,0x6a3b56bf59dd469930a5d20d70485263da604041ddf4140125edaa6212e558a5,1654922705,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,82900000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x8d914602b9eb6320ed57a62a5c502a897525e54e7f68ace6f71b39c7e34e741c
3900,xdai,0x6a62578762c34bee745d435a71279833378e5033d67bce41a9f16e295a94a14f,1621562470,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,800000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x3d020ce8431a7a8621b6cf21a8a65ebf88704aa8f9044adb286f88d88ea83357
3901,xdai,0x6a8671a878e0d39cf94e1a168a4a06b51a5af7a5bd0017038bf367e7ff893886,1676578815,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,200100000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x904ebe6b2adf252f2726cb18bf5f32501bd61f8aa5a7171a91d01cb2c05c1a10
3902,xdai,0x6a8adf8f674bae132ceb5656add043d8a9006cc393dc48ef59568d4d84fe85b1,1648605625,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,50000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x0dcf78fae64e3f5d105768fb4fbcf4fa021504c7254bd97966b3b81c59e85d5c
3903,xdai,0x6ab16a29396404c6543c21ddf5f5e32553c0e44725370b2f117cb05ae9601a4f,1662556810,0x617512fa7d3fd26bda51b9ac8c23b04a48d625f1,Pass,497700000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x5d40333515e91a1d9d718f7b802e40724418f0b49f2983051ce9c8774515e8ab
3904,xdai,0x6ae1f705c4fd3955d84e49b842803453220605fc5489d68ec481ce939b4f90ae,1642785920,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,400000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x68bfa777955445cd9fe2e6ffeae52695b99732322d2898853e6651360d6542f7
3905,xdai,0x6aeff29a89d927afd4ecc34ec290584178d5fb3cfd2c635a76b8ed7bc1a69a50,1662124920,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,300000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xcc1868ef679584b494a0d5bbb6213adfab66cbd3d6ef43eb034495e4fd9e3ea5
3906,xdai,0x6afcb099016109fb36a44cd7fba70e88d5e60a7e37cc52b2525f24a24f911465,1666629590,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,860000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x1191835adbc88a629ea5899861ab66b5b737311be52e5bdb1b46468e387920b4
3907,xdai,0x6b1a4d3fdb0ed214815786e3c08bea2ee9e3925a22a685f75e86ae9d8bfe603f,1622070785,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,1000000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe41d2cd6384c87dbe3c6a70f0ec0fc569e98b46cef4b717f0c79f61db61adc38
3908,xdai,0x6b2dc6647747f119af52f31dfed288c8e16b70c53e04ed59ed0e210ff6e50dd1,1664526630,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,860000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa83cb25f6444439ff75dccd6b0435b098f7ab2d44d5195e1d05c7a830b1f79c6
3909,xdai,0x6b5c8554a0bdcffd8d80879c6c23a4e3b1bfdfafbcab885455d42ea41e091349,1632497935,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,415000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa125438994ca29ab24ea4a97bbd2dd95dcc8620188b15c1383f2ef88a2ec2535
3910,xdai,0x6b79cc17f9f874f8385d36b1cf9c557cf633a459fdcdc6800cc338ee93d39e43,1640186965,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,400000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x19987ed5a1ff76b52ceb72c5eaac4ac4435b8d027e56fa2c781e4171f296de66
3911,xdai,0x6b8646216507b1ba24c67bf885e5f2ff95a46464591c62bbf8f859abe08794e6,1617646285,0xe16d3664b313bd5fb8d911b467047e3cb4ed853d,Pass,250000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xb9e25fe1acd87a5413cbd7b34c5b2e6e2b9c10f99194c79362d1b2fe5fa2d90e
3912,xdai,0x6ba48c5af56e2e2eb1d3d76946bbe80cfd8b46e5fff7cdbee8a27ccf4dccd66d,1639145135,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,450000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x47136b1d173bc851fb649635ec64c5e5035158519eaa504efa40695bdb88f6ec
3913,xdai,0x6bba91161934c0e141f6f1ac44af2fdc476b5e69c7128d63c42f4aa88235d8d3,1638336600,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,1000000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x3c101c24c64a6d15a98de683329414ba8d25953aca39d04172ae4d3c394c9fa2
3914,xdai,0x6bd65c375b76da00d83da6934255529acfbb7cd23448bd2808701ed065490a86,1621128020,0x7fb1d2cf886a66f0a2d6a4c841f529f116e274b1,Pass,2000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4d0342054907e5d280df392963fbb6abb83b366a8563ce6e64d13a74f8e8d82b
3915,xdai,0x6beb8d0f173fdfd394afffc919c2d4c724faee4c69a81b865de396ad690376e4,1652515365,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,3100000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9897941fba1f7450d3c038868485ac4ca23b83cc695eb9326f9394e6a6ded43f
3916,xdai,0x6c004f4545c29399fecca9314542362c4c63a82d16b1bda8982f0e008a3b15ba,1627416925,0x26358e62c2eded350e311bfde51588b8383a9315,Pass,1200000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4dd1bc8a36195fd91f197d519d137f267d298a70d4851393808d6d256ba0cf2e
3917,xdai,0x6c3a1d34f1d3d4eb432ea26fad47ff786a164f5676b8621407bd2b61e993042f,1623310100,0xe6dc752f04414251d7b3474a7f9ff99e23647efb,Pass,100000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x81d9761292f10195a70b1e1a037a4b6ef0bf4304580c85bcf78bdbaee28d786b
3918,xdai,0x6c42e31189e02c30ce18964a66de3ddb2bb2fb47d7f45267f5f41bfd9ff13ed3,1659439830,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,860000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x977ac4bcfe35f7fbd3b25fc8146ad33cff25b4c21f7d614a2b0e133dd382efea
3919,xdai,0x6c4bcfaf1969c6ec2c19fa9faa380f4fd14fe178fd100702e9fe86457c7c822b,1621003130,0xa932e2c7d88497fdee9d87e5a450bae3874ff1a1,Pass,1000000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x6ad19900f472ea5097ad069265c918403cff423bbea962f0c243e2fada2d2268
3920,xdai,0x6c7446c378a2e134fba004d57b8665f13809e4104189784d5528112f8d7f9851,1644361795,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,600000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xff6c045d9ab8f514b7dce6317ac1ff16786cad69bd4ae4f75985ff0f8828b678
3921,xdai,0x6c81519e2d4b4f2fb035a0ee02751cd753fcb3c6a6ecbd8c5d6b1efaa3b8d510,1647839030,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,40000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe71fa634850a4a10c9eb2610c39d680c7dd216cc76ce9b22d3ff6136c72fa9f4
3922,xdai,0x6c9ffd9f156e54b623030a52ab62931cdc94400e3c17115407862a7aa71ca9bd,1619748285,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,1000000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xb8e57bc8313db906677fcb06530ad67f1392829de13dccee839ee3311c02facd
3923,xdai,0x6cd1ac9e3bd90df9a871a2030169ac5f13925b932052706ae8ad1f49fcbbef3c,1658786870,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,716700000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xdac29be35479647361956d3f869ceba0df8befccffa36eb6ab4ec0c7e3352d65
3924,xdai,0x6ce25b022f742f97f5bc4b0e97aed55220bb1b5c9c1fd84e2b4fe3c24ca74ee9,1634075505,0xe6dc752f04414251d7b3474a7f9ff99e23647efb,Pass,1000000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x48e74706b4f225e698bcc61b68c9d3af8a77cee9810fa23ae4faa2147da2664d
3925,xdai,0x6d04fe9e85fd93873bb3d91c91b12b8e5d0ad1f75fc88c1abbbd8971d2f8d16d,1662559430,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,350000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xd63877a11eee63cf0ea7ff9179f200b37cdf009ed130dd4536da1af41c8dd571
3926,xdai,0x6d100b620466e200bebfc470eb3400719657640fa3a8f9f0914fd7ddb9ad4a10,1644771810,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,400000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa6bb7b431d5e8d4dd2e206fb9ab434b41fa25b68b1a0905add9e01a442f519f8
3927,xdai,0x6d1560100e6c05a807d84587a747928da06c10ebcafea600663c511e0def821f,1626883485,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,600000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x81ddeb16fb7650468ec81808f29cab998a358fe606a67e3bcd10f7dc8da20e23
3928,xdai,0x6d6ca44629d674a78cd7c71316d7fdfd2f108525775108e288e21f4525d66cea,1646712450,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,1100000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x316199049ec001cb1ed0afd4a7cdc4ee1921e57ba7994c7b0b8b520ccd7fc6bd
3929,xdai,0x6e18628336cb5adde3e63dd85babb90f4e56f54fd5a834c530dafac73ed1165a,1629189165,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,720000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xf752d6b2b1e58f4866903171024c532f73bc74c739f72590930d99a10b4c62a7
3930,xdai,0x6e1c2107b719c7444d671dc8ecbf114c84174bdd253f47082386d68adb3e7dce,1638800490,0x477d239b2b073510381db18ecc2bd949a6917649,Pass,1238400000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x27c8ffe7752ccc1f4f5f32ad5ebd6ed26e5e5e3996bfe77448fa89cc6555efd8
3931,xdai,0x6e3f723ab736c0b9dc207ad2a284f0f91e2bf746164a1226a6857059545c391f,1632958460,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,860000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x0e150a1549813b4bd8a7e3da60543eaf3e7075865cc5a66edea93e999c1abe05
3932,xdai,0x6e8073ed8301e221c9f2acda088fe6d23cccde38e99a8553935f4326a6624a98,1636136640,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,200000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9ac1afc0e66eadacc6a5a02ef905ebef4c8128c0b599e90cc8e17801e7a9c44d
3933,xdai,0x6e91c44e25cf34606aa7e98e0232f3a7d691d7fbd23556dd5c26a8d217efabd1,1661508170,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,4437300000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x5aff275168037f691f48dee4c12895f137d7f6f1f566eb752ad131271ae0ac8e
3934,xdai,0x6e95a44f19ca1a936a871db575edcd4f3be475da9f9e8b3973c099f164b5bb0c,1629664175,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,900000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xcf0eaa54b101219708efe524c9762ca8229a03b19902111932f3c0cfdb403ea4
3935,xdai,0x6ec35b4d0b3ac6aeb12ad923ac777f815c5173cdce7275ef7d969f06533386fa,1610851630,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,35000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x4a866cc6225a61f1f6e9f7701204ad180809779c82f94f81cd21cf3064743d9e
3936,xdai,0x6f10a27fc3ad2ff09e5e59ef947045034dd5b4eb5442140874b76bd4851f471c,1648725485,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,420000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x3453fe5a59e7c62ce400a8bba2c03d1b7f0792e513cc690ef3446bb2f9a17f2a
3937,xdai,0x6f26d4c165ec29c36a45a0ace78d357908a2f81dd2b1bc25b3f94de205120362,1617738655,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,80000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x41cbfe8121b1d7e8a054f049798da14cb590bc569f4419c11b9c35e75d9d4b76
3938,xdai,0x6f44f3a3e5fd49bf14a71b9c9f30b61ece809ec8cae2fec0d78da8b077139aa6,1644086705,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,600000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x2a21c1df2f6521e913009c6bf05907c29f39a892558a68aafc4976b141115efe
3939,xdai,0x6ff70e0711e747049c9c3de453ed7046609da06e172a822e32bd945b017b1e67,1658375540,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,1238400000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x1281ee695d443c058dca7770ede32650cb0013f268b0ac590eda203b2695b415
3940,xdai,0x701b481b11efae11d4995372c5a7c7345524f838381b51b64443bb81286bf89e,1630271325,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,950000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa3ba541e4a0f4c66bc40b2f79de6853a32ecaf6865bb70f79f3c7eeef188907a
3941,xdai,0x7020aa91e57a991dc60fd75cd8b0ff010f97c5217beba5cb930dabb966e18e44,1639346380,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,500000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x2d478b7af429886d3b472fbffdcf9c16316ef269a11f10459ae903902182d40c
3942,xdai,0x703a5dbbc03f79e6f8469349f6ceac17807c2e6f7e672e7a0b32646b6b8eb745,1620434315,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,400000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe099d22ce3cb550a53525789fef6aa00444e0f4d0098b6be9d90ba2cc2c564bf
3943,xdai,0x705ac198912586a61a9fb45577adf6074d7a398ea3088219ca816e51bee5dec4,1653492395,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,888000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x5715b4637b8e32cf3f44dac8fbd78f38a87fc1563e5957e4eecbdd5723a03450
3944,xdai,0x705b9b187eee01735a7e245d93c7f46155fa8f8fad0c8011e32c56bf4cf155a5,1647544255,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,345600000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x981f7ad155bb4d79fe963426b22d26bde961aa069b3afb6924968ac0325e1b08
3945,xdai,0x70685e0b9621b7ca3cf0c9439dbf1906a6aa0b5040c7142bde8ddf3e3320c741,1649151995,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,420000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9f5faacc7f41665b447e1423f3d79274a8434a7e7f2b4a2dd71b85d2146fb36c
3946,xdai,0x709f44ad005437da9637d4ee43e79d0659730873171d902715ad4586e0dda783,1632929670,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,717000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xfd0f33a120ffc774761bb107b35035613b0b62bb6511bef78cac6e18e23f25f1
3947,xdai,0x70b994e29781223881edcfa76778b0116140318f7974fbbaccab1b9cb6166156,1628667755,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,1750000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xab4aff4a4aa29da37cb86470d72669c68c78fdda503cfa284c17b95a90781d70
3948,xdai,0x70bc0df9e0151f690a178457de91d449eb82ec9fb2a4aacd54872003f841a6a6,1646198540,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,5000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xcdee5c66dc09174bbef55341eca5e917e8f9e1a5b4f0df03ee85acf23eb30fff
3949,xdai,0x70c2e27f30f6b4d802775b8dc1903e7716ed6837df3db12c91bfa4d630d578a1,1659229695,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,3100000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x7b841165d9934175f9e6ea185dc72965693d2b65ce604bf91edc80d8ed7bd6e0
3950,xdai,0x70ea01161cbd0723a328f304ac21da2705bf867075ac99ac87a1171c46a12d23,1634132743,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,1032000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x39d5cfb4fbcce946a968c737bb6c930ebe15f7f246a60a75762b8c717e7efb8d
3951,xdai,0x71037e9756d466f6f07a5e53f6f6f8add36382f12ee1e8c5b70a4ff0dbea634a,1630331660,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,350000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x5249bb0d5190de3ce4f5ed33f9187b89e430eaf96f9927b245b6644559384226
3952,xdai,0x710c468697d5961d24ac87855eed2dcad1f992b395192318d9a3a6e3ac6eb794,1581437845,0xf16294a979a027f297dace2f618cb57bc4bf5d16,Pass,100000000000000006,0xe248a76a4a84667c859eb51b9af6dea29e52f139,0x574a1ea332e9471ed9ea02ce733c285f162851ab02d8cbd9e5ce011a68732b33
3953,xdai,0x71626d512a1698aed67c617754d86d0b62bd0306be664873a022e0a3997dab54,1663226055,0xbc3a058d1c919f6b1f48e8846246d04d467902c8,Pass,400000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xa03bd36dde1604331aa61905648b15eb7e8467b56c6f733711eb3ef0b67f3d4b
3954,xdai,0x716b85e3a755e9448510218500d7949788988d160c8d6fb357063126ea671e0b,1652329920,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,850000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x7c3b8569d7d196f5c2764bb4f7edf1e0c6fcdca10f1be153b8adb5dda4663609
3955,xdai,0x71b2d7547e2655e65975a2d7623c5bb6390ca553680b5f8a1a6781a7f1794071,1646233710,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,860000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xcdee5c66dc09174bbef55341eca5e917e8f9e1a5b4f0df03ee85acf23eb30fff
3956,xdai,0x71bffa7cc2e3dd2af7370c3fbbdaf074d26502c57110abf82be8e5ecb81ee21e,1638978410,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,1000000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x1e0a6598ef6f50531472ffbfd7750225194bba953c9e5a5759ef71bd8522da2a
3957,xdai,0x7209e4e9a956d201d2793dd1ae58f51c67a71cbdab40c5c274c38bfef2f377a7,1620434420,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,500000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x66bf1d2179a315b108d92dd4bf68a81a0ae7b9451930d3b3a2faf09e4658d40f
3958,xdai,0x721ad1ee4933dc75534dacfeae4f5cbc958b6f97f5920136178ccfb054e537fe,1667646895,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,400000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xe8f4822489bedf5dec35f381f050da5b439156b4f403ad266627a3fac59bf6aa
3959,xdai,0x72262b9b66fe9a44ef8a0e46d62e6ef3b0ed4c8ba17056e73fd80cd03c651f7e,1646614405,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,500000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x586578ee4810f82e5d9c7dbe43e430a56584924b9a0d99e23e3be1c4077a5c88
3960,xdai,0x725467c716315eda41a70ebae5119d713f875d4959d0c5a00f3f5710bff64dfd,1622462035,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,450000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x9e358d146bc6b501d21564b0a818e3892b4f313b965f3dfce0f6bbc97c044d5a
3961,xdai,0x7282dfd9f61f8c20923e4b334d7d6bb8c93a3417e77398287313b3744cf7e369,1640691945,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,345600000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xca1bd1c66bb5212797e165cca04d7394d437b6480b350b98d4ccf871e9e306ac
3962,xdai,0x728477907bc7ceb47179b60c7c20c37e70807eedb63a07033641b74aca7cb7f2,1647021520,0x91628ddc3a6ff9b48a2f34fc315d243eb07a9501,Pass,4444000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xbc458ca8240faacbdee78b4efb321789a875ad55ded1cfc5df2129159694089e
3963,xdai,0x72864f976dd5e8c35b30625a489bbf1dabd6d6bfe13568aeb91afe4b653e70c1,1617645670,0xe16d3664b313bd5fb8d911b467047e3cb4ed853d,Pass,900000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x7e47e906259aa36334fa44c95e02ca6ca79c9bcd8bc8e94f6872b2e71bc3b842
3964,xdai,0x72bb5cc91602903aa6ff6609906441fccae994137d046fdc932053c40b459412,1629723235,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,1000000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xdccb40dd2e266c8c0e53cc765a6f0505ba2377a5e655ee23652e3e4ef76a3f21
3965,xdai,0x73086b6280238dafe004e32950cfcf0d3f2a9d6c047522662a3c1e700bd6ee6b,1645214640,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Pass,500000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x438126ad609615c42af71105f4e2c8267d6852539912c00fe7657058f72f8ae8
3966,xdai,0x73349b7982d588ad988c0adc737822fb95a5d0689ee4de8177cd9dc07f324e0e,1629704665,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,1240000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xfe9632d3dc78d3d8c4a7e025903c45ebf6273dba9e00a4200997bc596f451325
3967,xdai,0x7354b84c722ae5ab5e2579a0d10b051dd903859de1d723bd70b84f78045d152e,1625507390,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,1300000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xbfd094048fe2a254ca5d93cf3f0dbc8087ee7a333861ba22f8a0e37e6e2e9e86
3968,xdai,0x736162e3a04f8cd61db5a8eddf4e7e8528d2c44f0c0f28d19df9d6527d895197,1617210920,0xe16d3664b313bd5fb8d911b467047e3cb4ed853d,Pass,1900000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xfa759273534d116b354a0a4d801d1de0b2dd0b8e773f52bd33a159f90cd2488d
3969,xdai,0x736c4ba1964ccf03a0296afdbc81cd01d7fa498ce1a3f7180a410292d4d1c65a,1668695140,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,414800000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x35044f0f944cdd37514a787c44c8fbd0cf892741f31eac37f415cfc6b24f1477
3970,xdai,0x736f977b4aaa3d00d9110ef4460c8080a0dcf39299214440f7aa87fc9ff241f0,1633251885,0xe1d2210a967ee144aad31ecd08565e894b88ffaf,Pass,1040000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x37f6b4dfce589fa953dfc690801aed8b736217e5a799d34a398b8e60924b15de
3971,xdai,0x73909448758a695a3b35e12cc228e7d6da18a1851793f5c63825339944b56233,1626435830,0x8ecab7b8ed8215ca52500cbf1548b9239173ef82,Pass,140000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xccbdbfb7a592c7b9f959f3934c15d8472a7edafb2e5e6f7922dcb5a227d256c1
3972,xdai,0x73c201400b28ff6a59404eca52b8e512528d04e4a7954aff33af3d51d51bcce9,1673297355,0xc36cbdd85791a718cefca21045e773856a89c197,Pass,210000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x5f52752a3c99dd9ff573966e8d97d75cb0bb86f5d854ffa46b4c7843d9138e94
3973,xdai,0x73d8a72d11b7f2cdee449241ec42985a4ffe78b4ee72f31d5f12b55033b1fb82,1639524620,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,1000000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x87880e60faac55913fcbaf6406aa3a8b85aee852ae124c8f417aafe03c73eae1
3974,xdai,0x7426e18fffac706a42b8997dbfb6650c63d7a6ed4d7123adcdf6ff5f9fc2d590,1633722230,0xa5a29f81eee450ec189b2f8b4562af1785595d69,Pass,597200000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0xae9b1e2b0fe5b1b2e5fb169e1cb17bdeac9f44a72e684050c81a5aa00076cd29
3975,xdai,0x742a676dbb02c4580ad7b125c7f7bd8a607fe57c46139c93e4a860069b0387c9,1659451300,0x1861974f32eacdcced0f81b0f8eccfed58153a9d,Pass,800000000000000000000,0xe716ec63c5673b3a4732d22909b38d779fa47c3f,0x977ac4bcfe35f7fbd3b25fc8146ad33cff25b4c21f7d614a2b0e133dd382efea
