,network,id,createdAt,molochAddress,memberAddress,shares,loot
100,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x00000000005dbcb0d0513fcda746382fe8a53468-rage-14500916,1648823337,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x00000000005dbcb0d0513fcda746382fe8a53468,0,100
101,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x10ec4c6a7513f24c658d29f7b7b8d5963dd38d82-rage-17287007,1684419851,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x10ec4c6a7513f24c658d29f7b7b8d5963dd38d82,0,1300
102,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x10ec4c6a7513f24c658d29f7b7b8d5963dd38d82-rage-17287037,1684420211,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x10ec4c6a7513f24c658d29f7b7b8d5963dd38d82,0,900
103,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x19d97aa29cd33bd966d52e2bc9dfc719f2bb9ae1-rage-15260235,1659404806,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x19d97aa29cd33bd966d52e2bc9dfc719f2bb9ae1,0,1900
104,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x1c9f765c579f94f6502acd9fc356171d85a1f8d0-rage-16911510,1679832599,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x1c9f765c579f94f6502acd9fc356171d85a1f8d0,0,100
105,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x245bd45ffd22a0e8da538a3b2fbfdd3a575bc619-rage-15962360,1668357659,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x245bd45ffd22a0e8da538a3b2fbfdd3a575bc619,0,10
106,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x245bd45ffd22a0e8da538a3b2fbfdd3a575bc619-rage-15962373,1668357815,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x245bd45ffd22a0e8da538a3b2fbfdd3a575bc619,0,190
107,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x2619c649d98ddddbb0b218823354fe1d41bf5ce0-rage-16681028,1677032867,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x2619c649d98ddddbb0b218823354fe1d41bf5ce0,0,100
108,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x27773b203954fbbb3e98dfa1a85a99e1c2f40f56-rage-16071362,1669673171,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x27773b203954fbbb3e98dfa1a85a99e1c2f40f56,0,100
109,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x2b915ee11d745030106438f5febec59744e665f9-rage-14570127,1649758590,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x2b915ee11d745030106438f5febec59744e665f9,0,200
110,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x352bdc63c766ea44021479c484c868f031845548-rage-16547176,1675414295,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x352bdc63c766ea44021479c484c868f031845548,0,300
111,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x5db639dd70c3de216b77182ed71c1fb90f52edc9-rage-15302733,1659977606,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x5db639dd70c3de216b77182ed71c1fb90f52edc9,0,1000
112,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x654008bf3694645dfe5de36c77d20f054fdd9f58-rage-14759087,1652330464,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x654008bf3694645dfe5de36c77d20f054fdd9f58,0,400
113,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x68f272fcaae074cb33e68d88a32c325ed0df8379-rage-16879338,1679442119,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x68f272fcaae074cb33e68d88a32c325ed0df8379,0,100
114,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x776680d94fc2a248af270d4334ef007eea43bebc-rage-16889168,1679561471,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x776680d94fc2a248af270d4334ef007eea43bebc,0,200
115,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x7b2f98ab626ef77a58a66381e6933a09bbe76979-rage-15592869,1663897775,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x7b2f98ab626ef77a58a66381e6933a09bbe76979,0,12500
116,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x8a473efb809b1c9ea7a4dd5cdd498e1fac54da14-rage-17251290,1683983759,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x8a473efb809b1c9ea7a4dd5cdd498e1fac54da14,0,2000
117,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x8ac62b263025487b31e6dfbe3d719b595d67a38d-rage-16379498,1673390975,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x8ac62b263025487b31e6dfbe3d719b595d67a38d,0,200
118,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39-rage-16878528,1679432291,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x914aa366fc6af1cef6d8b98dd24b2842e0d14c39,0,100
119,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0x9ac9c636404c8d46d9eb966d7179983ba5a3941a-rage-16860982,1679219387,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0x9ac9c636404c8d46d9eb966d7179983ba5a3941a,0,2000
120,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xae059b2bc5397ebfbf523873545edcae340bee5a-rage-16300422,1672437587,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xae059b2bc5397ebfbf523873545edcae340bee5a,0,100
121,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xb4aa65a290e189129f6f6418f7f68a81d3087696-rage-16902230,1679720003,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xb4aa65a290e189129f6f6418f7f68a81d3087696,0,2000
122,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xb8b8bcb1c9e15a9a2325c90b0803e6d225598245-rage-16071185,1669671047,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xb8b8bcb1c9e15a9a2325c90b0803e6d225598245,10,0
123,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xbc5b552641e5d203f0a6c230aa9dc14da7450053-rage-16537829,1675301123,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xbc5b552641e5d203f0a6c230aa9dc14da7450053,0,100
124,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xc88e414afc65e43d72ba4229d7d7d41aa80a0495-rage-16892019,1679596139,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xc88e414afc65e43d72ba4229d7d7d41aa80a0495,0,5000
125,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xced608aa29bb92185d9b6340adcbfa263dae075b-rage-16729972,1677627575,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xced608aa29bb92185d9b6340adcbfa263dae075b,0,527
126,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xd662fa474c0a1346a26374bb4581d1f6d3fb2d94-rage-15592837,1663897391,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xd662fa474c0a1346a26374bb4581d1f6d3fb2d94,0,100
127,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xe34454db11670a61538d61b1601ed586475852c9-rage-16735678,1677696875,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xe34454db11670a61538d61b1601ed586475852c9,0,700
128,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xe4b420f15d6d878dcd0df7120ac0fc1509ee9cab-rage-16495130,1674785975,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xe4b420f15d6d878dcd0df7120ac0fc1509ee9cab,0,200
129,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xe6662ec7fc7c84231b29f0f0da6321673d100854-rage-16899100,1679681999,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xe6662ec7fc7c84231b29f0f0da6321673d100854,0,100
130,mainnet,0x1efe05df1f5e82a4994093b1982c97e3dd404e65-member-0xf9d121a37abf9ebaff08ebb4ecb48db0ed729fcf-rage-16637118,1676500103,0x1efe05df1f5e82a4994093b1982c97e3dd404e65,0xf9d121a37abf9ebaff08ebb4ecb48db0ed729fcf,0,500
131,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x0039f22efb07a647557c7c5d17854cfd6d489ef3-rage-10183021,1591055198,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,5,0
132,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x0039f22efb07a647557c7c5d17854cfd6d489ef3-rage-8470081,1567417812,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x0039f22efb07a647557c7c5d17854cfd6d489ef3,220,0
133,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x02cb3c150bedca124d0ae8cccb72fefbe705c953-rage-10569140,1596222481,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x02cb3c150bedca124d0ae8cccb72fefbe705c953,194,0
134,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x02cb3c150bedca124d0ae8cccb72fefbe705c953-rage-11457468,1608033367,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x02cb3c150bedca124d0ae8cccb72fefbe705c953,133,0
135,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x02cb3c150bedca124d0ae8cccb72fefbe705c953-rage-12947032,1627922253,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x02cb3c150bedca124d0ae8cccb72fefbe705c953,10,0
136,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x04576eb9aff2be4122d1ba870eea8db4573a97d9-rage-9515356,1582137736,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x04576eb9aff2be4122d1ba870eea8db4573a97d9,40,0
137,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x0a7da1fe01846f96eb44c4c3952a0f5baec148b3-rage-8619281,1569430729,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x0a7da1fe01846f96eb44c4c3952a0f5baec148b3,100,0
138,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x0b916095200313900104bacfc288462682c38700-rage-10569396,1596225682,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x0b916095200313900104bacfc288462682c38700,21,0
139,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-11271704,1605566878,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,10,0
140,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-11426275,1607617844,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,8,0
141,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-11538521,1609107472,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,60,0
142,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-11538557,1609108038,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,129,0
143,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-12086409,1616386754,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,30,0
144,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-12108875,1616685810,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,16,0
145,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-12108997,1616687646,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,35,0
146,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-12403523,1620608325,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,10,0
147,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x19c49117a8167296caf5d23ab48e355ec1c8be8b-rage-12404219,1620617566,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x19c49117a8167296caf5d23ab48e355ec1c8be8b,39,0
148,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x1a57f99c4759f4e4e29140b1d7a89584e1c1ef67-rage-8731516,1570947693,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x1a57f99c4759f4e4e29140b1d7a89584e1c1ef67,1,0
149,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x1a57f99c4759f4e4e29140b1d7a89584e1c1ef67-rage-8731533,1570947914,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x1a57f99c4759f4e4e29140b1d7a89584e1c1ef67,12,0
150,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x1b037167c4b0584ca5ef6534648c38f496757fa5-rage-8731547,1570948123,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x1b037167c4b0584ca5ef6534648c38f496757fa5,8,0
151,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x1fd1d8b92e17f64513a6da3b44ad3f00218454a9-rage-8009987,1561234589,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x1fd1d8b92e17f64513a6da3b44ad3f00218454a9,25,0
152,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x23ecac365ca93ef39f7532ee49c93af96bca8fa5-rage-13233581,1631752816,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x23ecac365ca93ef39f7532ee49c93af96bca8fa5,1,0
153,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3-rage-9439110,1581124853,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x2525f1a08a2d5f037dda969f2fa1b56e4b4b47f3,99,0
154,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2586e4b30c581ee20af694495dbcf98daecde75e-rage-9634081,1583713981,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x2586e4b30c581ee20af694495dbcf98daecde75e,500,0
155,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2625f1c0bc50b2f663bea454ccb7398fe3e7a9ae-rage-9988439,1588444630,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x2625f1c0bc50b2f663bea454ccb7398fe3e7a9ae,100,0
156,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x26885a15e186dc884a193c257ee6f15a90fd8d7a-rage-8618787,1569423786,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x26885a15e186dc884a193c257ee6f15a90fd8d7a,100,0
157,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2895730bd3725084c91a07f25786baac644851a2-rage-12527231,1622264084,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x2895730bd3725084c91a07f25786baac644851a2,1,0
158,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2895730bd3725084c91a07f25786baac644851a2-rage-8480525,1567558608,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x2895730bd3725084c91a07f25786baac644851a2,2,0
159,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x29983374cbb8253a114df5f38ec3f171f95bb8c7-rage-12859053,1626725056,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x29983374cbb8253a114df5f38ec3f171f95bb8c7,99,0
160,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x29983374cbb8253a114df5f38ec3f171f95bb8c7-rage-9741929,1585158793,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x29983374cbb8253a114df5f38ec3f171f95bb8c7,311,0
161,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x2af4125c8fe208a349ef78d3cb980308ab1ed34f-rage-12640410,1623778292,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x2af4125c8fe208a349ef78d3cb980308ab1ed34f,50,0
162,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x33a5f4b107093cd9cbbbe844f939acb4cab2e260-rage-12954069,1628017263,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x33a5f4b107093cd9cbbbe844f939acb4cab2e260,53,0
163,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x37385081870ef47e055410fefd582e2a95d2960b-rage-8828419,1572273490,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x37385081870ef47e055410fefd582e2a95d2960b,100,0
164,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x38d4d579f130b62b3cfa75871cf833f3ef2380f8-rage-8618792,1569423857,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x38d4d579f130b62b3cfa75871cf833f3ef2380f8,100,0
165,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x3ec2cd742b0538c7eb68e4d9c943fc68519ca4d5-rage-9302466,1579312906,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x3ec2cd742b0538c7eb68e4d9c943fc68519ca4d5,294,0
166,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x422b469a2fbf23b78d994cd20bf813662d1159f5-rage-9975157,1588266094,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x422b469a2fbf23b78d994cd20bf813662d1159f5,100,0
167,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x44cad9af73c8175009f06fbde856efba453a40e0-rage-9062485,1575665902,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x44cad9af73c8175009f06fbde856efba453a40e0,100,0
168,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x48f15f4873aba373cb544c50919cafa7384a2187-rage-9637790,1583764110,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x48f15f4873aba373cb544c50919cafa7384a2187,100,0
169,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x49f07947e4768fc11dae0368b1a4c84a19588c6c-rage-13220055,1631571697,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x49f07947e4768fc11dae0368b1a4c84a19588c6c,1000000000000,0
170,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x4cdc4f412355f296c2cf261210cc9274404e442b-rage-10266214,1592169126,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x4cdc4f412355f296c2cf261210cc9274404e442b,80,0
171,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x4d3caed8a1cf048c18280a8320608fc7d59c3ee3-rage-11110386,1603427381,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x4d3caed8a1cf048c18280a8320608fc7d59c3ee3,8,0
172,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x4f8eeaba7e19fd67673306f2dc9fb809150de173-rage-11921793,1614196137,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x4f8eeaba7e19fd67673306f2dc9fb809150de173,100,0
173,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5320ad1a8aa3304064e1c523eb7c41cc38cf1be5-rage-8618789,1569423802,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x5320ad1a8aa3304064e1c523eb7c41cc38cf1be5,100,0
174,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x54bfb3a5e2e5999b9e2fd63def9750ca667adc5b-rage-9278322,1578993831,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x54bfb3a5e2e5999b9e2fd63def9750ca667adc5b,39,0
175,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x59a5493513ba2378ed57ae5ecfb8a027e9d80365-rage-9988512,1588445665,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x59a5493513ba2378ed57ae5ecfb8a027e9d80365,50,0
176,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5a9e792143bf2708b4765c144451dca54f559a19-rage-12411337,1620712272,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x5a9e792143bf2708b4765c144451dca54f559a19,34,0
177,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5a9e792143bf2708b4765c144451dca54f559a19-rage-7740384,1557593252,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x5a9e792143bf2708b4765c144451dca54f559a19,1,0
178,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5b93ff82faaf241c15997ea3975419dddd8362c5-rage-9290069,1579149181,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x5b93ff82faaf241c15997ea3975419dddd8362c5,3,0
179,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5bb3e1774923b75ecb804e2559149bbd2a39a414-rage-11453768,1607983625,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x5bb3e1774923b75ecb804e2559149bbd2a39a414,99,0
180,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x5c04e7808455ee0e22c2773328c151d0dd79dc62-rage-12981854,1628391933,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x5c04e7808455ee0e22c2773328c151d0dd79dc62,95,0
181,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x60623112855dfed72b48ed472e84d3b12aba0eef-rage-8522694,1568126516,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x60623112855dfed72b48ed472e84d3b12aba0eef,116,0
182,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x62df6557e5fbafb4bcdce70b0e3222e7d73a89b6-rage-8618791,1569423847,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x62df6557e5fbafb4bcdce70b0e3222e7d73a89b6,100,0
183,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x66666630b6260170d05365521a9ac2c3702bc0d0-rage-11593031,1609830001,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x66666630b6260170d05365521a9ac2c3702bc0d0,100,0
184,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x68085e7f88e90fa9247489c83fab30b177ebccb3-rage-8810514,1572025315,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x68085e7f88e90fa9247489c83fab30b177ebccb3,16,0
185,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x68429ea70a7a1d196f24be2e7fb05ed94166e9a3-rage-11927955,1614277987,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x68429ea70a7a1d196f24be2e7fb05ed94166e9a3,100,0
186,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x74d5e6d53fcb220a195bfbdb2ae04607454eb81b-rage-11700768,1611258275,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x74d5e6d53fcb220a195bfbdb2ae04607454eb81b,100,0
187,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x75a10a9d761d77642466fde9abd10e29b2e310ee-rage-10535839,1595776060,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x75a10a9d761d77642466fde9abd10e29b2e310ee,1,0
188,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x75a10a9d761d77642466fde9abd10e29b2e310ee-rage-10535914,1595777169,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x75a10a9d761d77642466fde9abd10e29b2e310ee,16,0
189,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7a09a4b3da2d3957929972ec739178a1834d85d5-rage-10385534,1593766636,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x7a09a4b3da2d3957929972ec739178a1834d85d5,229,0
190,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7a446c7fda67e5e8705ad90f2da52fc018280731-rage-9109833,1576403189,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x7a446c7fda67e5e8705ad90f2da52fc018280731,20,0
191,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7b3e509c78faee4c589d3d07ea0c8929aa2835e3-rage-10117924,1590181219,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x7b3e509c78faee4c589d3d07ea0c8929aa2835e3,99,0
192,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x7f4c4b0f51c17e72248b2bcef176e7649c187e7b-rage-9952538,1587964010,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x7f4c4b0f51c17e72248b2bcef176e7649c187e7b,100,0
193,mainnet,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1-member-0x818ff73a5d881c27a945be944973156c01141232-rage-9278285,1578993166,0x1fd169a4f5c59acf79d0fd5d91d1201ef1bce9f1,0x818ff73a5d881c27a945be944973156c01141232,10,0
